dF,dR,dC,dt,N
6.2998e-06,6.2957e-07,0.0001255,0.000932,1
3.9871e-06,1.1545e-06,4.8123e-05,0.000633,1
0.00017323,2.9077e-05,0.0030107,0.000951,1
0.00085241,0.0001259,0.011719,0.0014,1
2.645e-05,5.3824e-06,0.00049758,0.00065,1
6.8921e-06,3.702e-06,3.9801e-05,0.000694,1
4.0231e-05,9.2043e-06,0.00089419,0.00097,2
4.2667e-05,5.092e-05,0.0013316,0.001114,1
7.4255e-05,1.4393e-05,0.0011372,0.001199,3
8.9419e-05,0.00010738,0.0029215,0.001152,1
0.0018619,0.0043124,0.12154,0.000867,1
9.7999e-05,1.7955e-05,0.0010082,0.000704,1
6.1037e-06,1.696e-06,6.2158e-05,0.000983,1
0.0014075,0.0015712,0.04378,0.00093,1
5.9367e-06,2.0573e-06,9.5758e-05,0.001207,1
6.1533e-05,2.7392e-05,0.0010409,0.000705,2
5.5975e-06,2.5789e-07,5.1506e-05,0.000663,2
6.8812e-06,1.1462e-06,0.00019005,0.000916,1
3.3484e-06,1.2873e-05,0.00041388,0.000708,1
4.2557e-06,2.2254e-06,3.1222e-05,0.001119,1
0.00084294,0.0001562,0.029422,0.00117,2
9.1214e-05,2.898e-06,0.0021813,0.000939,1
6.6062e-07,4.3068e-06,6.3683e-05,0.000675,2
0.0020511,0.002649,0.075062,0.000872,1
0.0045176,0.0017453,0.047671,0.000941,2
8.3329e-05,0.00011372,0.002679,0.000647,1
2.3054e-05,1.6329e-06,0.00030426,0.000942,1
4.5489e-05,1.9219e-05,0.00023884,0.000906,1
1.8049e-05,1.8847e-06,0.00023388,0.001155,1
0.00023779,2.6416e-05,0.0022057,0.000922,1
0.00034701,3.7345e-05,0.0064728,0.001162,1
1.4966e-05,2.0141e-05,0.00055597,0.00098,1
1.577e-06,9.5713e-07,4.3101e-05,0.00071,2
2.8264e-07,4.0726e-06,7.4534e-05,0.000933,1
1.7739e-06,1.3247e-06,4.4878e-05,0.0009,1
5.919e-07,3.5004e-06,0.00011738,0.000903,1
8.912e-06,2.6809e-06,0.0001175,0.000747,1
2.674e-05,3.2807e-06,0.00031576,0.00096,1
1.5989e-05,1.2285e-06,0.00021351,0.001123,1
1.5895e-05,2.6266e-06,0.00025887,0.000944,1
0.00010834,0.00015965,0.0046051,0.000887,1
9.0449e-05,6.5429e-06,0.0007685,0.000706,2
8.8342e-05,1.2131e-05,0.0012927,0.001097,1
8.968e-05,5.4754e-05,0.0012789,0.000657,1
1.4822e-05,6.3858e-05,0.0015071,0.000689,1
0.00041462,0.0014276,0.038073,0.000759,1
1.8699e-05,1.1775e-06,0.00016973,0.000779,1
1.3514e-05,2.4151e-05,0.00073398,0.001162,1
0.00013076,0.0010371,0.013873,0.000908,1
0.00019898,2.9719e-05,0.019127,0.000925,2
5.8946e-05,6.0125e-06,0.00055512,0.000664,1
5.9567e-07,2.4877e-07,7.5537e-06,0.000912,1
0.00016553,4.6013e-05,0.002162,0.000898,1
2.3529e-05,6.9481e-06,0.0017195,0.000651,2
0.00050545,4.3633e-05,0.0054237,0.000715,2
1.9835e-06,1.6724e-06,5.1895e-05,0.000688,1
3.6088e-05,3.432e-06,0.00064452,0.001137,1
3.3918e-06,1.4585e-05,0.00025587,0.000719,1
6.3127e-05,5.3501e-06,0.00079318,0.001191,1
1.1068e-05,3.1297e-06,9.7974e-05,0.00135,1
0.0017398,0.0018046,0.087604,0.001181,1
4.0943e-06,2.5855e-06,0.00015775,0.000633,1
7.2068e-06,1.0655e-06,7.6427e-05,0.000652,1
4.7186e-05,1.0173e-05,0.00043995,0.000657,1
0.0002281,0.0016268,0.076545,0.001468,4
1.009e-05,5.1426e-05,0.0012591,0.000716,1
4.0181e-05,1.9254e-05,0.00042858,0.000677,1
0.00027247,0.00020781,0.0038583,0.001169,1
0.08053,0.013593,0.87953,0.000963,1
2.5826e-06,3.4e-07,3.0411e-05,0.000689,1
6.1265e-05,7.0382e-05,0.0019926,0.000737,1
0.48667,0.66697,14.861,0.000719,1
0.0023567,5.5211e-05,0.028276,0.000655,1
8.4664e-06,1.4766e-06,0.00012024,0.000898,1
1.3096e-05,1.4611e-06,0.00012395,0.000951,2
0.11969,0.010438,1.2226,0.001495,5
0.023976,0.0026478,0.28644,0.001216,1
4.4457e-06,1.8217e-06,4.8983e-05,0.000643,1
1.9999e-05,1.4013e-05,0.00049882,0.001242,1
0.0001604,0.00023501,0.005734,0.001251,1
3.3283e-06,3.8806e-06,0.00025553,0.000993,1
9.031e-05,6.6956e-06,0.0014761,0.000669,1
0.00019188,0.00051196,0.014772,0.000941,1
1.5897e-06,1.6454e-07,1.5602e-05,0.000976,2
0.00010184,6.435e-05,0.002522,0.000739,1
5.9891e-06,6.5012e-07,3.777e-05,0.000674,1
1.245e-05,5.129e-06,0.00020364,0.000942,1
0.0093648,0.0056216,0.18062,0.001478,1
2.3555e-07,2.1451e-05,0.00076188,0.001119,1
5.9808e-05,6.4871e-06,0.00072203,0.000664,1
0.017862,0.0011322,0.4982,0.000951,1
6.4618e-06,7.7609e-07,6.2992e-05,0.000742,1
3.1151e-05,8.7462e-06,0.00035545,0.000905,1
2.7576e-06,1.2693e-06,4.2194e-05,0.000673,1
2.589e-05,1.4023e-06,0.00054764,0.000658,2
0.00015515,2.3375e-05,0.0024772,0.000744,1
0.00018986,0.00011775,0.003047,0.000955,1
1.1568e-06,1.8207e-06,4.6975e-05,0.001364,1
0.00054876,0.00065269,0.030226,0.000994,1
4.2133e-07,3.7058e-05,0.00066303,0.000671,1
0.00026835,2.8438e-05,0.0037074,0.001183,3
6.3018e-06,1.2043e-06,8.6092e-05,0.000986,2
2.7135e-05,3.5524e-06,0.00033556,0.000718,1
4.6238e-05,1.1038e-05,0.0011168,0.001219,1
0.00011051,2.3757e-05,0.0011574,0.000886,1
0.00017263,2.7529e-05,0.0018129,0.000928,1
1.0701e-05,1.9191e-06,0.00013832,0.000645,1
0.0018454,0.00073526,0.040686,0.00122,2
1.1412e-06,7.2379e-07,2.0467e-05,0.000955,1
0.00034775,3.7247e-05,0.0057712,0.000959,1
7.3576e-06,2.5433e-06,0.00013401,0.000864,1
9.7413e-06,4.1696e-07,0.00014834,0.000908,1
1.6156e-05,4.9125e-07,0.00027815,0.001149,1
0.00037918,0.00030125,0.012521,0.001125,1
4.9325e-06,3.9773e-06,8.5737e-05,0.000923,1
0.0040119,0.0015534,0.084413,0.001025,1
6.959e-05,1.2141e-05,0.00098437,0.001388,3
1.6998e-05,1.3779e-06,0.00026802,0.00067,1
4.0137e-07,3.9308e-06,0.00016171,0.00067,1
1.038e-05,2.4369e-06,0.00014108,0.000921,1
2.1352e-05,8.1475e-06,0.00025071,0.001189,1
0.00011071,2.4196e-05,0.001514,0.001131,2
0.00080033,0.00026362,0.012461,0.0014,2
0.0017502,0.00027077,0.026165,0.001161,1
0.00023997,9.3661e-05,0.0046676,0.0009,1
1.9834e-06,1.3597e-06,3.157e-05,0.000668,1
1.3205e-05,2.9203e-06,6.9859e-05,0.000901,1
4.662e-06,1.8755e-06,0.00020758,0.000692,1
0.00080752,0.0012259,0.031435,0.001191,1
6.5449e-06,1.9418e-05,0.00073855,0.000962,2
4.2117e-05,1.1067e-05,0.00043596,0.000911,2
6.7367e-06,1.6654e-06,6.2963e-05,0.001148,1
3.1343e-06,4.2977e-06,0.00012784,0.00095,1
0.00049875,8.1691e-05,0.0066699,0.001206,1
1.3442e-05,3.8333e-06,0.00015607,0.000714,1
0.46919,0.66666,15.895,0.001399,1
1.3856e-05,2.502e-06,0.00011301,0.000699,1
0.00016348,9.3853e-05,0.0024287,0.001317,1
2.2513e-05,5.5914e-05,0.0016634,0.000925,1
0.00010133,5.0407e-05,0.0021043,0.001009,1
2.7925e-05,2.1689e-05,0.00017104,0.000655,1
0.00048824,5.9298e-05,0.0061761,0.000644,1
0.00039716,3.107e-05,0.0081695,0.000918,1
4.7194e-06,1.659e-06,0.00011461,0.001173,1
0.055259,0.0036595,0.58437,0.000869,1
3.1854e-06,5.616e-06,0.00023143,0.000917,1
0.00012621,1.378e-05,0.001413,0.000909,1
2.8305e-06,9.5107e-06,0.00032166,0.000959,1
2.3964e-05,1.668e-06,0.00022913,0.000912,1
0.00016879,8.0567e-05,0.004245,0.00135,2
2.5163e-05,2.1105e-05,0.00090478,0.001018,1
0.0012772,4.754e-05,0.028969,0.001132,2
4.612e-06,3.1941e-06,8.3703e-05,0.000894,1
6.699e-06,4.2846e-07,6.0483e-05,0.000674,1
1.1316e-05,4.1191e-05,0.00090456,0.001394,3
0.0014286,0.00025049,0.019829,0.001135,1
7.6923e-07,1.0205e-07,6.2493e-06,0.000665,1
0.00036268,0.00031057,0.012173,0.000672,1
1.5611e-05,1.1144e-06,0.00030488,0.000699,1
0.00064471,0.0024157,0.094492,0.000928,1
0.0017896,0.00016607,0.019528,0.000703,2
3.7899e-06,4.4387e-07,4.4602e-05,0.000761,2
9.1132e-05,4.8715e-06,0.00096218,0.00089,2
3.6119e-06,2.804e-07,7.098e-05,0.000672,1
0.00016447,2.3643e-05,0.0014499,0.000894,1
4.708e-05,4.4462e-05,0.0033799,0.000961,1
0.0084207,0.66638,40.381,0.001482,4
4.2815e-07,7.2909e-06,0.00015142,0.000694,1
0.0073922,0.011918,0.44365,0.001001,1
1.8627e-06,1.6675e-06,8.2599e-05,0.000904,1
2.594e-05,2.4866e-05,0.00041082,0.000907,2
6.329e-05,0.00023002,0.0028728,0.000688,1
0.014005,0.001122,0.19347,0.001047,2
9.8413e-05,8.1583e-06,0.0028772,0.000888,2
1.3224e-05,1.0761e-05,9.4219e-05,0.000872,1
0.00033591,3.6176e-05,0.0041625,0.001026,1
0.00011383,1.2669e-05,0.0013837,0.000705,1
0.0014661,0.00013183,0.011059,0.000694,1
3.4694e-05,1.3866e-05,0.000608,0.000893,1
1.1555e-06,5.2386e-05,7.6855e-05,0.001001,1
0.014439,0.0035282,0.19314,0.000878,1
0.032875,0.014536,2.1665,0.001255,1
8.5396e-05,6.4533e-05,0.0016474,0.000979,1
0.00079289,0.00051687,0.021514,0.000942,1
1.7147e-05,3.0204e-06,0.0002852,0.000668,1
5.6143e-06,7.305e-07,4.33e-05,0.001112,1
1.2514e-05,4.5874e-06,0.00016795,0.000738,2
3.9013e-06,3.2082e-07,4.0224e-05,0.000706,1
1.7535e-06,9.9944e-07,2.5875e-05,0.000889,1
5.0345e-06,3.1752e-07,0.00010212,0.000965,1
9.7454e-06,7.4954e-06,7.9242e-05,0.001148,1
1.0846e-05,7.1229e-06,0.00012994,0.00092,1
0.0005565,4.669e-05,0.0047683,0.001167,1
1.3605e-05,4.6999e-06,0.00014573,0.000687,1
0.00038136,1.5203e-05,0.0056759,0.000936,1
2.4788e-06,1.2888e-06,5.6389e-05,0.000672,1
1.2808e-05,1.1766e-06,0.0001397,0.001166,2
9.204e-06,8.1861e-06,0.00020644,0.000649,1
2.3857e-06,5.49e-07,2.6895e-05,0.0007,1
5.1313e-06,4.1924e-06,0.00014744,0.000705,1
1.7839e-07,2.8619e-06,4.9815e-05,0.000959,1
5.5542e-06,1.2168e-06,3.5936e-05,0.000875,1
6.4823e-06,3.001e-07,9.1967e-05,0.000677,1
4.1817e-05,1.4653e-05,0.0010904,0.000682,1
2.5244e-06,1.9814e-06,6.6186e-05,0.001369,1
0.0010794,0.00022554,0.0099527,0.000667,1
1.5887e-05,6.6036e-06,0.00024784,0.000947,1
1.1933e-05,1.3044e-06,0.00012928,0.000883,1
2.846e-05,1.3282e-05,0.00039751,0.001173,1
0.027212,0.013642,0.60035,0.001466,3
1.0389e-06,1.2447e-07,1.2889e-05,0.000666,1
5.0976e-05,7.1449e-06,0.00042343,0.000897,1
9.7465e-06,4.4557e-06,0.00021615,0.000701,1
2.579e-06,3.069e-06,7.2319e-05,0.001212,1
4.8829e-07,4.8732e-07,1.279e-05,0.001118,1
6.6419e-06,2.3515e-06,8.6418e-05,0.000704,1
0.00060099,3.6666e-05,0.0095183,0.001215,1
1.2918e-05,1.4552e-06,0.00014108,0.000723,1
1.3644e-05,5.6653e-06,0.00020516,0.00093,1
8.8741e-05,6.2177e-06,0.00099353,0.000765,1
6.7771e-07,5.8554e-07,1.4028e-05,0.00116,1
1.6349e-05,5.5871e-06,0.0001912,0.000699,1
1.6018e-05,2.9251e-05,0.00060032,0.000935,1
2.6312e-05,3.0675e-05,0.00026046,0.000682,1
7.4207e-06,4.385e-06,0.00020739,0.001145,1
0.017732,0.0091706,0.38006,0.001159,1
1.0189e-06,1.2169e-06,2.3958e-05,0.000751,1
0.0001015,0.00010807,0.0023038,0.001127,1
0.0013735,0.0010131,0.029215,0.000678,1
5.1479e-06,1.676e-06,0.00017475,0.000642,1
1.5176e-06,1.1602e-06,5.8412e-05,0.000674,1
2.3952e-08,4.3203e-07,1.7374e-05,0.000692,1
2.9616e-07,9.2001e-07,2.3949e-05,0.000954,1
0.00040634,0.00025324,0.021799,0.000918,1
0.00061443,0.00040401,0.011486,0.001124,1
2.851e-05,9.6252e-06,0.00033954,0.000916,1
0.0044721,0.00084329,0.05789,0.000951,1
4.3139e-05,5.0919e-06,0.00086986,0.001122,1
0.0054729,0.0012802,0.074692,0.000896,1
0.00013579,1.8039e-05,0.00097734,0.000876,1
0.00025887,6.832e-05,0.0038169,0.000645,1
1.8567e-06,1.4175e-06,6.3983e-05,0.000895,1
1.4323e-05,1.2948e-06,0.00015289,0.001049,1
8.9605e-05,2.5005e-05,0.00097722,0.001143,1
0.0004962,2.2022e-05,0.0061614,0.000675,2
8.1406e-06,9.5859e-07,0.00012289,0.000642,1
2.2536e-05,1.8479e-06,0.00023074,0.00068,2
0.024139,0.011778,0.31587,0.000898,1
1.3094e-05,2.5195e-06,0.00020585,0.000703,1
1.3667e-05,8.7491e-07,0.00013489,0.000717,2
8.7713e-05,8.7771e-05,0.0020056,0.000711,1
5.6294e-06,2.8637e-06,0.00010556,0.000705,1
3.1833e-05,8.0313e-06,0.00068561,0.00067,1
2.4318e-05,4.939e-05,0.0011471,0.001154,1
4.7757e-07,8.492e-07,1.226e-05,0.000644,1
8.4534e-05,0.00027535,0.0034647,0.000946,1
8.9047e-06,1.1006e-06,9.452e-05,0.000909,1
0.00031846,1.6474e-05,0.0046903,0.0009,1
0.00023239,0.00017775,0.0091929,0.000734,2
0.00021828,4.4278e-05,0.0022961,0.000701,1
2.9142e-07,1.5731e-06,5.1955e-05,0.000653,1
8.8214e-05,6.1497e-05,0.0013339,0.000641,1
0.00096553,0.00021032,0.01318,0.000643,2
2.9258e-05,3.9169e-06,0.00044561,0.000877,1
9.2083e-05,1.1268e-05,0.00082441,0.000684,1
2.9368e-06,1.9883e-06,3.7141e-05,0.000638,1
2.7579e-06,8.2821e-07,7.5831e-05,0.000672,2
5.6443e-05,6.802e-05,0.00049742,0.000898,1
6.7907e-06,9.2589e-06,3.6224e-05,0.000877,1
1.6403e-05,1.8189e-05,0.00043732,0.001268,1
2.0289e-05,6.9826e-06,0.00020383,0.000886,2
0.0081443,0.0023324,0.12197,0.000889,2
5.1889e-05,1.3016e-05,0.0018562,0.001247,1
1.1731e-05,2.0126e-05,0.00032741,0.001389,2
0.00015139,0.00023547,0.0040697,0.001122,1
8.582e-07,1.0895e-06,4.1131e-05,0.000694,1
0.0064343,0.002827,0.16794,0.001161,1
1.4361e-06,1.248e-07,3.5371e-05,0.000686,1
7.5135e-06,8.4833e-06,0.0002875,0.000655,1
5.5734e-06,6.1095e-07,4.8017e-05,0.001203,1
0.00028732,7.5713e-05,0.003548,0.000919,1
0.00013496,4.4474e-05,0.0020489,0.000633,1
7.8684e-06,1.1248e-06,5.8186e-05,0.00092,1
0.00027954,2.494e-05,0.0050683,0.000676,2
3.4881e-06,2.1535e-06,6.9312e-05,0.000991,1
0.004561,0.01072,0.349,0.001372,2
8.1443e-07,8.8306e-07,2.359e-05,0.000913,1
3.7211e-06,3.3425e-07,0.00012009,0.000966,1
0.81236,0.13585,8.8515,0.001452,1
1.5891e-05,4.3836e-07,0.00017418,0.000881,1
2.9297e-05,3.2689e-06,0.00050324,0.00066,1
4.6027e-05,4.6207e-06,0.0029901,0.000946,1
0.00032787,5.0964e-05,0.0032069,0.000702,2
0.00035177,0.00018996,0.0087984,0.001178,1
1.6269e-05,4.0422e-05,0.00079172,0.000954,2
9.6002e-06,3.5599e-06,0.00029944,0.000898,1
2.4353e-05,5.5499e-06,0.00057054,0.000898,1
0.0023026,0.0016551,0.071948,0.001142,1
4.0462e-06,1.1412e-06,5.1866e-05,0.001135,1
0.0049067,0.0022996,0.14266,0.000901,1
0.0019357,0.00047461,0.037631,0.000665,1
0.0016578,0.00030553,0.025733,0.000666,1
5.8102e-05,4.6796e-05,0.0010421,0.000905,2
0.000206,2.3198e-05,0.005115,0.000645,1
2.809e-06,1.4744e-06,2.7878e-05,0.001006,1
0.011008,0.0034685,0.17185,0.00137,1
3.1511e-05,1.8984e-06,0.00034352,0.000927,1
0.0015876,0.0070795,0.25499,0.001252,1
0.022784,0.0074224,0.20471,0.000929,1
0.00018639,1.3608e-05,0.0032193,0.000707,1
7.8033e-05,0.00011392,0.0048062,0.001189,2
1.3395e-06,9.6772e-07,3.7385e-05,0.000946,1
0.00061867,0.00047183,0.019546,0.000662,1
0.0045059,0.0044243,0.13773,0.001146,1
6.967e-06,2.2908e-06,8.7864e-05,0.000976,1
0.00090854,0.00037285,0.0094847,0.001194,2
5.6631e-05,4.9708e-06,0.00088695,0.000751,1
8.1555e-06,1.1031e-06,8.0891e-05,0.000732,1
8.6553e-06,4.881e-06,0.000127,0.000999,1
0.0016657,0.0060951,0.21854,0.0007,1
0.00062715,3.5186e-05,0.0061723,0.000958,1
4.0403e-06,9.9104e-07,4.0745e-05,0.000673,2
3.0808e-05,4.6759e-06,0.00021819,0.00073,1
0.0016267,0.00070435,0.020297,0.001053,1
0.00024443,2.1657e-05,0.0023344,0.000891,1
0.0019374,0.00064322,0.015838,0.001369,2
1.0865e-06,1.9258e-06,6.0495e-05,0.0012,1
0.00015641,0.00023012,0.0084912,0.001124,1
0.00025888,7.8109e-05,0.0041662,0.001177,1
7.8852e-05,1.1789e-05,0.0020676,0.000917,2
0.00029871,0.00090617,0.027762,0.000896,1
3.8517e-07,8.2711e-07,2.1788e-05,0.000676,1
4.8602e-06,5.8348e-06,0.00039957,0.001211,1
5.1311e-06,1.5924e-06,4.2324e-05,0.000878,1
0.0026039,0.0011627,0.087493,0.001151,1
0.00010166,7.2245e-06,0.00083675,0.000953,1
6.7982e-05,1.0008e-05,0.00094361,0.000918,1
3.6692e-05,1.6794e-05,0.00072769,0.000874,1
3.695e-05,3.845e-05,0.00071774,0.001144,1
0.0018068,0.00054646,0.01596,0.000641,1
0.045162,0.0060147,0.92725,0.00097,1
2.4491e-05,2.4344e-05,0.0013327,0.000683,1
3.5433e-06,9.2928e-07,3.9051e-05,0.001081,1
0.0098012,0.004449,0.14585,0.000938,1
4.7572e-06,2.2264e-06,0.00014309,0.001147,1
1.3143e-05,2.8734e-06,0.00010825,0.001143,1
0.00028873,7.8204e-06,0.004382,0.00114,2
3.7963e-05,1.4153e-05,0.00040711,0.00068,1
5.0986e-06,9.9115e-07,7.2666e-05,0.000676,1
4.3251e-06,1.7792e-06,6.8954e-05,0.000894,1
9.7182e-05,2.6062e-05,0.00032993,0.00092,1
2.0757e-05,9.7325e-06,0.00037669,0.000959,1
0.00022548,4.0426e-05,0.0025371,0.000903,1
4.3026e-05,2.0328e-05,0.00047772,0.000643,1
0.001591,0.00054481,0.022292,0.000901,1
2.2842e-07,8.6072e-07,6.0728e-05,0.001215,1
8.7823e-06,3.0706e-07,7.9827e-05,0.000704,1
0.00044426,0.0012333,0.015615,0.000985,1
0.00074497,0.00014074,0.011803,0.000672,1
3.311e-06,2.0665e-06,4.3151e-05,0.001128,1
7.3914e-05,8.2188e-06,0.00072936,0.00063,1
1.1538e-05,5.4959e-06,0.00014645,0.000702,1
1.3282e-06,3.5744e-07,1.7e-05,0.00119,1
5.5793e-05,0.00011697,0.0019975,0.000868,1
4.4997e-06,1.0547e-06,0.00024272,0.000665,1
6.2479e-06,1.7564e-06,0.00025318,0.000918,1
1.4596e-05,5.7405e-06,0.00016044,0.000693,1
0.002648,0.0030977,0.064195,0.000956,1
2.2499e-06,3.307e-07,2.5776e-05,0.000696,1
0.01569,0.0059344,0.20096,0.000966,1
5.7089e-06,3.4147e-07,0.00012672,0.000897,1
4.819e-06,3.2044e-06,0.00012996,0.000668,1
5.254e-07,1.4493e-07,6.7384e-06,0.000901,1
1.3482e-06,3.8176e-06,1.0771e-05,0.000688,1
1.0115e-05,3.7551e-06,0.00011788,0.000894,1
9.0885e-06,1.171e-06,0.00012533,0.00065,1
1.4332e-06,1.5685e-06,8.3971e-05,0.000686,1
3.9118e-06,2.8312e-06,5.3614e-05,0.000652,2
8.4875e-05,2.3939e-05,0.00085006,0.000667,1
2.4934e-07,1.4706e-06,3.2288e-05,0.000896,1
1.2822e-05,6.9987e-06,0.00063596,0.000703,1
6.9184e-05,8.3082e-06,0.00070297,0.001165,2
0.053046,0.017493,2.2658,0.001155,1
2.1323e-05,8.0537e-06,0.000213,0.000653,1
3.1889e-06,1.4352e-06,8.4755e-05,0.000909,1
0.0043477,0.004897,0.058733,0.000666,1
1.5535e-05,4.6314e-05,0.0022851,0.000617,1
0.016045,0.0038204,0.20458,0.0007,1
1.986e-06,6.8002e-07,1.4577e-05,0.000928,1
0.036724,0.0033296,0.41151,0.000911,1
0.00044823,0.00049053,0.01929,0.001204,1
0.0006225,0.00070068,0.039015,0.000652,2
4.8325e-06,2.4948e-07,6.8736e-05,0.000766,1
1.9619e-06,4.1445e-06,9.2927e-05,0.00073,1
2.0908e-06,2.0477e-07,2.1476e-05,0.000704,1
2.0963e-06,6.5726e-07,3.1028e-05,0.000654,1
0.00015971,3.686e-05,0.0013001,0.000684,1
3.5629e-06,5.9724e-07,8.2314e-05,0.000672,1
4.6038e-06,6.1964e-07,9.5313e-05,0.001122,1
1.4809e-06,1.4647e-07,1.8691e-05,0.00096,1
4.7415e-06,2.0146e-06,0.00012208,0.00064,1
0.0012339,0.001246,0.063717,0.000649,1
2.2161e-05,3.7985e-06,0.00020682,0.000954,1
0.02026,0.0042271,0.20683,0.001428,2
0.0020894,0.0006697,0.031633,0.000883,1
0.00026082,4.2612e-05,0.002106,0.001163,1
2.3134e-05,1.4161e-05,0.00068286,0.001352,1
2.5751e-06,5.878e-07,2.9911e-05,0.000667,1
0.0059023,0.0037266,0.09674,0.001146,1
9.6464e-07,1.511e-06,4.7502e-05,0.000883,1
6.5834e-06,0.00015207,0.004053,0.001141,1
0.0048182,0.00031241,0.068967,0.000943,2
1.193e-05,3.5581e-06,0.00014351,0.000911,1
0.00023809,8.5201e-05,0.0029784,0.001365,2
1.7153e-05,7.7584e-06,0.00053279,0.00115,2
7.4579e-05,3.4284e-05,0.00057037,0.000969,1
1.1106e-05,1.9603e-06,0.00010727,0.001186,1
2.2541e-06,5.6579e-06,0.00010579,0.000902,1
7.7903e-05,3.9436e-06,0.00064217,0.000714,2
1.2032e-05,2.0865e-06,0.00029453,0.000911,1
3.2099e-07,3.7134e-07,1.1303e-05,0.000697,1
8.132e-06,8.1606e-07,6.9397e-05,0.000951,1
3.3665e-07,1.6225e-07,5.1773e-06,0.001249,1
6.2121e-06,6.6054e-06,0.00026559,0.00068,1
1.4431e-06,1.2165e-07,2.4272e-05,0.000684,1
3.124e-05,4.9925e-05,0.0016989,0.00125,3
0.00011031,3.0931e-05,0.00099401,0.00112,1
8.5446e-06,8.5026e-07,9.1684e-05,0.000663,1
0.013377,0.0055388,0.23587,0.001007,1
0.0014788,0.0011375,0.045265,0.000702,2
0.00022846,0.0012929,0.023059,0.001161,1
4.8912e-06,1.3878e-06,4.3375e-05,0.000923,1
4.1126e-05,0.00037872,0.0019099,0.001135,2
4.6152e-05,1.8445e-06,0.00083668,0.00112,1
5.4623e-06,8.5482e-06,0.00040813,0.000668,1
2.5768e-06,3.0303e-07,3.8213e-05,0.000918,1
1.2586e-05,4.8637e-06,0.0002321,0.001154,1
7.6647e-06,1.3083e-06,7.4936e-05,0.000756,1
1.4008e-05,1.8382e-05,0.001579,0.001231,1
2.1685e-06,4.3509e-07,4.3362e-05,0.000678,1
9.1528e-07,3.224e-06,0.00013899,0.000659,2
1.3138e-05,2.1776e-06,0.00015314,0.000912,1
0.0011484,0.0012083,0.033049,0.000911,1
6.1208e-06,1.0511e-06,6.2547e-05,0.00067,1
1.4649e-05,3.8843e-06,0.00015233,0.001236,1
6.0099e-06,1.8391e-06,8.5369e-05,0.000701,2
3.2933e-05,6.6968e-06,0.00073636,0.000978,1
2.1268e-05,1.4397e-05,0.00038027,0.000872,1
3.044e-06,8.3701e-06,0.00015526,0.001144,1
3.3362e-09,1.1233e-07,2.2655e-06,0.000666,1
0.0024591,0.0013526,0.04217,0.001123,1
1.0871e-06,5.1406e-06,9.2145e-05,0.000701,1
0.00018386,1.9644e-05,0.0015142,0.000671,1
1.2334e-05,3.5803e-06,0.000198,0.00094,1
6.1065e-05,5.3173e-05,0.00085993,0.000906,1
0.00043316,9.9137e-05,0.0046715,0.000909,1
0.001502,0.00034883,0.028492,0.001122,1
1.8043e-06,3.1766e-06,0.0013795,0.000717,1
1.0806e-05,3.4955e-06,0.00038809,0.000974,1
5.3248e-05,9.4724e-06,0.00050063,0.000904,1
3.0945e-06,4.8489e-07,3.7559e-05,0.000917,1
1.7969e-05,1.9973e-06,0.00017379,0.000685,1
1.8092e-06,1.2468e-06,6.3154e-06,0.000955,1
1.1835e-06,5.1077e-06,0.00031433,0.00071,1
2.9839e-05,1.7263e-05,0.00078574,0.001189,1
6.2736e-06,2.6489e-06,0.00014493,0.000696,1
1.582e-05,5.2404e-06,0.00023656,0.000944,1
0.0003909,0.00014838,0.0076932,0.000896,1
0.00010214,8.4698e-05,0.0015116,0.000912,1
0.0065002,0.0032941,0.11608,0.001128,1
5.5995e-07,9.9947e-07,3.29e-05,0.000996,2
3.0891e-05,1.8706e-05,0.00061882,0.000942,1
0.00025818,0.0002309,0.010752,0.000745,1
9.2036e-06,2.4576e-06,7.6237e-05,0.000896,1
1.7577e-05,1.0125e-05,0.00029318,0.000659,1
8.1672e-06,4.9504e-06,0.00011687,0.000693,1
0.000104,7.4592e-06,0.0017422,0.000994,1
0.00021162,4.5802e-05,0.004362,0.000874,1
3.7402e-05,1.906e-06,0.00042642,0.000681,1
7.6602e-06,2.7284e-06,8.8563e-05,0.000921,1
0.000199,1.7843e-05,0.0038845,0.001217,1
7.7991e-06,5.1881e-06,0.00021519,0.000896,1
0.00019918,0.00019232,0.012577,0.000949,1
0.00022498,0.00010634,0.0057071,0.000648,1
0.00013555,0.00010273,0.0019319,0.000895,1
1.5933e-06,1.7574e-06,4.3938e-05,0.000667,1
7.2182e-06,3.6159e-07,0.00010543,0.001154,2
1.2867e-05,3.2262e-05,0.0021698,0.000875,1
0.0004157,4.6788e-05,0.0067614,0.000675,2
0.00020191,0.00021133,0.010747,0.001554,2
2.227e-06,9.4098e-07,1.9884e-05,0.000673,1
2.4062e-05,4.5169e-06,0.00057808,0.000898,1
9.08e-06,7.1346e-07,0.00017001,0.000713,1
0.0057665,0.008035,0.61866,0.000993,1
2.7492e-05,1.94e-05,0.0011894,0.001204,2
4.2903e-05,2.6604e-06,0.00029946,0.000914,1
1.0496e-05,1.2028e-05,0.00047094,0.000968,1
1.3386e-05,3.1026e-06,9.9429e-05,0.000877,1
4.1961e-06,2.0985e-06,5.3497e-05,0.000703,1
2.0922e-05,2.7903e-06,0.00029835,0.001239,1
0.00031543,7.5701e-05,0.012354,0.00068,1
3.6081e-06,9.5281e-05,0.0023961,0.001164,1
